,bid_prc1,bid_vol1,ask_prc1,ask_vol1,bid_prc2,bid_vol2,ask_prc2,ask_vol2,bid_prc3,bid_vol3,ask_prc3,ask_vol3,bid_prc4,bid_vol4,ask_prc4,ask_vol4,bid_prc5,bid_vol5,ask_prc5,ask_vol5,bid_prc6,bid_vol6,ask_prc6,ask_vol6,bid_prc7,bid_vol7,ask_prc7,ask_vol7,bid_prc8,bid_vol8,ask_prc8,ask_vol8,bid_prc9,bid_vol9,ask_prc9,ask_vol9,bid_prc10,bid_vol10,ask_prc10,ask_vol10,bid_prc11,bid_vol11,ask_prc11,ask_vol11,bid_prc12,bid_vol12,ask_prc12,ask_vol12,bid_prc13,bid_vol13,ask_prc13,ask_vol13,bid_prc14,bid_vol14,ask_prc14,ask_vol14,bid_prc15,bid_vol15,ask_prc15,ask_vol15,bid_prc16,bid_vol16,ask_prc16,ask_vol16,bid_prc17,bid_vol17,ask_prc17,ask_vol17,bid_prc18,bid_vol18,ask_prc18,ask_vol18,bid_prc19,bid_vol19,ask_prc19,ask_vol19,bid_prc20,bid_vol20,ask_prc20,ask_vol20,date
68,59216.14,0.33749123,59224.0,0.01543581,59215.36,0.0006601,59224.03,0.01017,59213.99,0.03546462,59225.12,0.00501504,59213.98,0.05910765,59225.17,0.08111596,59210.78,0.00066777,59225.18,0.08273508,59210.24,0.20264011,59225.38,0.01,59210.23,0.33773344,59225.39,0.00018759,59209.95,0.00325042,59226.09,0.04227059,59209.34,0.33773344,59226.99,0.06395163,59208.64,0.06995168,59227.0,0.10658604,59208.63,0.11658604,59228.57,9.24e-06,59208.25,0.03,59229.62,0.16909263,59208.1,0.04311068,59229.67,0.04157403,59207.63,0.03,59229.69,0.05963981,59205.99,0.03,59229.97,0.10658604,59205.38,0.26504216,59229.98,0.28182091,59205.37,0.12700531,59230.66,0.01,59205.36,0.03,59231.49,0.03,59204.74,0.13800005,59231.5,0.03,59204.73,0.03,59231.74,0.06,2024-07-13 23:59:41.279771
69,59216.14,0.33749123,59224.0,0.01543581,59215.36,0.0006601,59224.03,0.01017,59213.99,0.03546462,59225.12,0.00501504,59213.98,0.05910765,59225.17,0.08111596,59210.78,0.00066777,59225.18,0.08273508,59210.24,0.20264011,59225.38,0.01,59210.23,0.33773344,59225.39,0.00018759,59209.95,0.00325042,59226.09,0.04227059,59209.34,0.33773344,59226.99,0.06395163,59208.64,0.06995168,59227.0,0.10658604,59208.63,0.11658604,59228.57,9.24e-06,59208.25,0.03,59229.62,0.16909263,59208.1,0.04311068,59229.67,0.04157403,59207.63,0.03,59229.69,0.05963981,59205.99,0.03,59229.97,0.10658604,59205.38,0.26504216,59229.98,0.28182091,59205.37,0.12700531,59230.66,0.01,59205.36,0.03,59231.49,0.03,59204.74,0.13800005,59231.5,0.03,59204.73,0.03,59231.74,0.06,2024-07-13 23:59:41.319731
70,59216.14,0.33749123,59224.0,0.01543581,59215.36,0.0006601,59224.03,0.01017,59213.99,0.03546462,59225.12,0.00523581,59213.98,0.05910765,59225.17,0.08111596,59210.78,0.00066777,59225.18,0.08273508,59210.24,0.20264011,59225.38,0.01,59210.23,0.33773344,59225.39,0.00018759,59209.95,0.00325042,59226.09,0.04227059,59209.34,0.33773344,59226.99,0.06395163,59208.64,0.06995168,59227.0,0.10658604,59208.63,0.11658604,59228.57,9.24e-06,59208.25,0.03,59229.62,0.16909263,59208.1,0.04311068,59229.67,0.04157403,59207.63,0.03,59229.69,0.05963981,59205.99,0.03,59229.97,0.10658604,59205.38,0.26504216,59229.98,0.28182091,59205.37,0.12700531,59230.66,0.01,59205.36,0.03,59231.49,0.03,59204.74,0.13800005,59231.5,0.03,59204.73,0.03,59231.74,0.06,2024-07-13 23:59:41.413778
71,59216.14,0.33749123,59224.0,0.01520996,59215.36,0.0006601,59224.03,0.01017,59213.99,0.03546462,59225.12,0.00553612,59213.98,0.05910765,59225.17,0.08111596,59210.78,0.00066777,59225.18,0.08273508,59210.24,0.20264011,59225.38,0.01,59210.23,0.33773344,59225.39,0.00018759,59209.95,0.00325042,59226.09,0.04227059,59209.34,0.33773344,59226.99,0.06395163,59208.64,0.06995168,59227.0,0.10658604,59208.63,0.11658604,59228.57,9.24e-06,59208.25,0.03,59229.62,0.16909263,59208.1,0.04311068,59229.67,0.04157403,59207.63,0.03,59229.69,0.05963981,59205.99,0.03,59229.97,0.10658604,59205.38,0.26504216,59229.98,0.28182091,59205.37,0.12700531,59230.66,0.01,59205.36,0.03,59231.49,0.03,59204.74,0.13800005,59231.5,0.03,59204.73,0.03,59231.74,0.06,2024-07-13 23:59:41.515375
72,59216.14,0.33749123,59224.0,0.01520996,59215.36,0.0006601,59224.03,0.01017,59213.99,0.03546462,59225.12,0.00643189,59213.98,0.05910765,59225.17,0.08111596,59210.78,0.00066777,59225.18,0.08273508,59210.24,0.20264011,59225.38,0.01,59210.23,0.33773344,59225.39,0.00018759,59209.95,0.00325042,59226.09,0.04227059,59209.34,0.33773344,59226.99,0.06395163,59208.64,0.06995168,59227.0,0.10658604,59208.63,0.11658604,59228.57,9.24e-06,59208.25,0.03,59229.62,0.16909263,59208.1,0.04311068,59229.67,0.04157403,59207.63,0.03,59229.69,0.05963981,59205.99,0.03,59229.97,0.10658604,59205.38,0.26504216,59229.98,0.28182091,59205.37,0.12700531,59230.66,0.01,59205.36,0.03,59231.49,0.03,59204.74,0.13800005,59231.5,0.03,59204.73,0.03,59231.74,0.06,2024-07-13 23:59:41.693781
73,59216.15,0.33773344,59224.0,0.00134307,59216.14,0.00019504,59224.03,0.01017,59215.36,0.0006601,59225.12,0.0068235,59213.99,0.03546462,59225.17,0.08111596,59213.98,0.05910765,59225.18,0.08273508,59210.78,0.00066777,59225.38,0.01,59210.23,0.33773344,59225.39,0.00018759,59209.95,0.00325042,59226.09,0.04227059,59209.34,0.33773344,59226.99,0.06395163,59208.64,0.06995168,59227.0,0.10658604,59208.63,0.11658604,59228.57,9.24e-06,59208.25,0.03,59229.62,0.16909263,59208.1,0.04311068,59229.67,0.04157403,59207.63,0.03,59229.69,0.05963981,59205.99,0.03,59229.97,0.10658604,59205.38,0.26504216,59229.98,0.28182091,59205.37,0.12700531,59230.66,0.01,59205.36,0.03,59231.49,0.03,59204.74,0.13800005,59231.5,0.03,59204.73,0.03,59231.74,0.06,2024-07-13 23:59:41.914252
74,59216.15,0.33773344,59224.03,0.01155645,59216.14,0.00019504,59225.12,0.00752611,59215.36,0.0006601,59225.17,0.08111596,59213.99,0.03546462,59225.18,0.08273508,59213.98,0.05910765,59225.38,0.01,59210.78,0.00066777,59225.39,0.00018759,59210.23,0.33773344,59226.09,0.04227059,59209.95,0.00325042,59226.99,0.06395163,59209.34,0.33773344,59227.0,0.10658604,59208.64,0.06995168,59228.57,9.24e-06,59208.63,0.11658604,59229.62,0.16909263,59208.25,0.03,59229.67,0.04157403,59208.1,0.04311068,59229.69,0.05963981,59207.63,0.03,59229.97,0.10658604,59205.99,0.03,59229.98,0.28182091,59205.38,0.26504216,59230.66,0.01,59205.37,0.12700531,59231.49,0.03,59205.36,0.03,59231.5,0.03,59204.74,0.13800005,59231.74,0.06,59204.73,0.03,59231.88,0.11850309,2024-07-13 23:59:42.034251
75,59216.15,0.33773344,59223.96,0.0036098,59216.14,0.00019504,59224.01,0.17007098,59215.36,0.0006601,59224.02,0.165,59213.99,0.03546462,59224.03,0.01155645,59213.98,0.05910765,59225.18,0.08273508,59210.78,0.00066777,59225.38,0.01,59210.23,0.33773344,59225.39,0.00018759,59209.95,0.00325042,59227.0,0.10658604,59209.34,0.33773344,59228.57,9.24e-06,59208.64,0.06995168,59229.62,0.16909263,59208.63,0.11658604,59229.69,0.05963981,59208.25,0.03,59229.97,0.10658604,59207.63,0.03,59229.98,0.28182091,59205.99,0.03,59230.66,0.01,59205.38,0.26504216,59231.49,0.03,59205.37,0.12700531,59231.5,0.03,59205.36,0.03,59231.74,0.06,59204.74,0.13800005,59231.88,0.11850309,59204.73,0.03,59232.02,0.11830309,59204.69,0.05839276,59232.06,0.11830309,2024-07-13 23:59:42.168687
76,59216.14,0.00019504,59221.5,0.00463818,59215.36,0.0006601,59221.7,0.11272409,59214.0,0.04666964,59221.71,0.165,59213.99,0.33773344,59222.51,0.01287345,59210.78,0.00066777,59223.93,0.00142975,59210.24,0.17286084,59224.03,0.01017,59210.23,0.33773344,59225.39,0.00018759,59210.13,0.0591115,59227.0,0.10658604,59209.95,0.00325042,59228.33,0.03600004,59209.34,0.33773344,59228.34,0.06,59208.63,0.11658604,59228.57,9.24e-06,59206.0,0.018,59229.62,0.16909263,59205.99,0.03,59229.69,0.05963981,59205.38,0.26504216,59229.97,0.10658604,59205.37,0.12700531,59229.98,0.28182091,59205.36,0.03,59230.32,0.03,59204.74,0.13800005,59230.66,0.01,59204.73,0.03,59230.91,0.03,59204.69,0.05839276,59231.49,0.03,59204.11,0.10658604,59231.5,0.03,2024-07-13 23:59:42.310142
77,59216.14,0.00013268,59222.49,0.01,59215.36,0.0006601,59222.51,0.01430324,59210.78,0.00066777,59223.85,0.00169696,59210.01,0.01058844,59223.99,0.00879474,59209.95,0.00325042,59224.03,0.01017,59208.68,0.02755652,59224.14,0.01883929,59208.63,0.05538695,59224.15,0.03139875,59208.6,0.01087388,59225.39,0.00018759,59208.44,0.03110482,59226.99,0.06395168,59208.26,0.0446045,59227.0,0.10658604,59208.0,0.0246881,59228.34,0.06,59207.87,0.43381339,59228.57,9.24e-06,59207.86,0.26504216,59229.14,0.03,59207.77,0.01207961,59229.36,0.06,59207.7,0.036186,59229.62,0.16909263,59207.11,0.10658604,59229.69,0.05963981,59206.74,0.33773344,59229.73,0.03,59205.85,0.33773344,59229.97,0.10658604,59205.76,0.05911586,59229.98,0.28182091,59204.96,0.33773344,59230.31,0.13358513,2024-07-13 23:59:42.607128
78,59216.14,0.00013268,59222.47,0.01056141,59215.36,0.0006601,59222.49,0.01147309,59210.78,0.00066777,59223.98,0.00931793,59210.01,0.01058844,59224.03,0.01017,59209.95,0.00325042,59224.14,0.01883926,59208.85,0.01163619,59224.15,0.03139875,59208.73,0.03203305,59225.39,0.00018759,59208.69,0.29785376,59226.99,0.06395168,59208.68,0.02755652,59227.0,0.10658604,59208.63,0.05538695,59228.34,0.06,59208.44,0.03110482,59228.57,9.24e-06,59208.26,0.0446045,59229.14,0.03,59208.01,0.26504216,59229.36,0.06,59208.0,0.0246881,59229.62,0.16909263,59207.77,0.01207961,59229.69,0.05963981,59207.7,0.036186,59229.73,0.03,59207.11,0.10658604,59229.97,0.10658604,59206.74,0.33773344,59229.98,0.28182091,59205.85,0.33773344,59230.31,0.13358513,59205.76,0.05911586,59230.32,0.03,2024-07-13 23:59:42.717361
79,59216.14,0.00013268,59221.76,0.00351228,59215.36,0.0006601,59221.82,0.10436271,59210.78,0.00066777,59222.44,0.165,59210.01,0.01058844,59222.47,0.01056141,59209.95,0.00325042,59222.49,0.01,59209.6,0.09560256,59224.03,0.01017,59209.59,0.04856768,59224.15,0.03139875,59209.4,0.00706646,59225.39,0.00018759,59209.3,0.02512567,59226.99,0.06395168,59208.96,0.02690362,59227.0,0.10658604,59208.89,0.01604832,59228.34,0.06,59208.88,0.03562582,59228.57,9.24e-06,59208.73,0.03203305,59229.14,0.03,59208.68,0.02755652,59229.36,0.06,59208.44,0.03110482,59229.62,0.16909263,59207.13,0.26504216,59229.69,0.05963981,59207.12,0.26659173,59229.73,0.03,59207.11,0.10658604,59229.97,0.10658604,59206.74,0.33773344,59229.98,0.28182091,59205.85,0.33773344,59230.31,0.13358513,2024-07-13 23:59:42.810259
80,59216.14,0.00013268,59222.47,0.0120345,59215.36,0.0006601,59222.49,0.01,59210.78,0.00066777,59223.99,0.0069459,59210.46,0.16533141,59224.03,0.01017,59210.45,0.05465977,59224.14,0.01883932,59210.26,0.00936593,59224.15,0.03139875,59210.15,0.02400887,59225.39,0.00018759,59210.11,0.03366044,59226.99,0.06395168,59210.1,0.10658604,59227.0,0.10658604,59210.09,0.0249577,59228.34,0.06,59210.08,0.03419975,59228.57,9.24e-06,59210.02,0.33773344,59229.14,0.03,59210.01,0.01058844,59229.36,0.06,59209.97,0.028237,59229.62,0.16909263,59209.96,0.03139875,59229.69,0.05963981,59209.95,0.00325042,59229.73,0.03,59209.65,0.04367391,59229.97,0.10658604,59209.63,0.04262154,59229.98,0.28182091,59209.3,0.02512567,59230.31,0.13358513,59207.13,0.26504216,59230.32,0.03,2024-07-13 23:59:42.952305
81,59216.14,0.00013268,59217.95,0.0237,59215.36,0.0006601,59217.96,0.0395,59211.4,0.00173868,59222.47,0.01207779,59211.25,0.04487291,59222.49,0.01,59211.23,0.02077849,59224.03,0.01017,59211.19,0.0282915,59224.14,0.03600002,59211.18,0.03015539,59224.15,0.03139875,59211.12,0.04147213,59224.79,0.06,59211.05,0.02432715,59225.39,0.00018759,59210.9,0.04222436,59226.99,0.06395168,59210.87,0.00784327,59227.0,0.10658604,59210.78,0.00066777,59228.34,0.06,59210.58,0.0238761,59228.57,9.24e-06,59210.52,0.06621641,59229.14,0.03,59210.1,0.10658604,59229.36,0.06,59210.02,0.33773344,59229.62,0.16909263,59209.96,0.03139875,59229.69,0.05963981,59209.95,0.00325042,59229.73,0.03,59207.14,0.06395163,59229.96,0.1615266,59207.11,0.10658604,59229.97,0.10658604,2024-07-13 23:59:43.077130
82,59216.14,0.00013268,59217.95,0.0237,59215.36,0.0006601,59217.96,0.0395,59211.4,0.00173868,59222.47,0.01207779,59211.25,0.04487291,59222.49,0.01,59211.23,0.02077849,59224.03,0.01017,59211.19,0.0282915,59224.14,0.03600002,59211.18,0.03015539,59224.15,0.03139875,59211.12,0.04147213,59224.79,0.06,59211.05,0.02432715,59225.39,0.00018759,59210.9,0.04222436,59226.99,0.06395168,59210.87,0.00784327,59227.0,0.10658604,59210.78,0.00066777,59228.34,0.06,59210.58,0.0238761,59228.57,9.24e-06,59210.52,0.06621641,59229.14,0.03,59210.1,0.10658604,59229.36,0.06,59210.02,0.33773344,59229.62,0.16909263,59209.96,0.03139875,59229.69,0.05963981,59209.95,0.00325042,59229.73,0.03,59207.14,0.06395163,59229.96,0.1615266,59207.11,0.10658604,59229.97,0.10658604,2024-07-13 23:59:43.133052
83,59216.14,0.00013268,59217.95,0.0237,59215.36,0.0006601,59217.96,0.0395,59211.4,0.00173868,59222.47,0.01207779,59211.25,0.04487291,59222.49,0.01,59211.23,0.02077849,59224.03,0.01017,59211.19,0.0282915,59224.14,0.03600002,59211.18,0.03015539,59224.15,0.03139875,59211.12,0.04147213,59224.79,0.06,59211.05,0.02432715,59225.39,0.00018759,59210.9,0.04222436,59226.99,0.06395168,59210.87,0.00784327,59227.0,0.10658604,59210.78,0.00066777,59228.57,9.24e-06,59210.58,0.0238761,59229.14,0.03,59210.52,0.06621641,59229.36,0.06,59210.1,0.10658604,59229.62,0.16909263,59210.02,0.33773344,59229.69,0.05963981,59209.96,0.03139875,59229.73,0.03,59209.95,0.00325042,59229.96,0.1615266,59207.14,0.06395163,59229.97,0.10658604,59207.11,0.10658604,59229.98,0.28182091,2024-07-13 23:59:43.205218
84,59216.14,0.00013268,59217.95,0.0237,59215.36,0.0006601,59217.96,0.0395,59211.23,0.02077849,59222.49,0.00151638,59211.18,0.03015539,59224.02,0.00909199,59211.12,0.04147213,59224.03,0.01017,59211.05,0.02432715,59224.14,0.03600002,59210.9,0.04222436,59224.15,0.03139875,59210.87,0.00784327,59224.79,0.06,59210.78,0.00066777,59225.39,0.00018759,59210.58,0.0238761,59226.99,0.06395168,59210.52,0.02611778,59227.0,0.10658604,59210.1,0.10658604,59228.57,9.24e-06,59210.02,0.33773344,59229.14,0.03,59209.96,0.03139875,59229.36,0.06,59209.95,0.00325042,59229.62,0.16909263,59207.14,0.06395163,59229.69,0.05963981,59207.11,0.10658604,59229.73,0.03,59205.87,0.26504216,59229.96,0.1615266,59205.86,0.01,59229.97,0.10658604,59205.85,0.33773344,59229.98,0.28182091,2024-07-13 23:59:43.304275
85,59216.14,0.00013268,59217.95,0.0237,59215.36,0.0006601,59217.96,0.0395,59211.23,0.02077849,59224.02,0.01060833,59211.18,0.03015539,59224.03,0.01017,59211.12,0.04147213,59224.14,0.03600002,59211.05,0.02432715,59224.15,0.03139875,59210.9,0.04222436,59224.79,0.06,59210.87,0.00784327,59225.39,0.00018759,59210.78,0.00066777,59226.99,0.06395168,59210.58,0.0238761,59227.0,0.10658604,59210.52,0.02611778,59228.57,9.24e-06,59210.1,0.10658604,59229.14,0.03,59210.02,0.33773344,59229.36,0.06,59209.96,0.03139875,59229.62,0.16909263,59209.95,0.00325042,59229.69,0.05963981,59207.14,0.06395163,59229.73,0.03,59207.11,0.10658604,59229.96,0.1615266,59205.87,0.26504216,59229.97,0.10658604,59205.86,0.01,59229.98,0.28182091,59205.85,0.33773344,59230.31,0.13358513,2024-07-13 23:59:43.425356
