,bid_prc1,bid_vol1,ask_prc1,ask_vol1,bid_prc2,bid_vol2,ask_prc2,ask_vol2,bid_prc3,bid_vol3,ask_prc3,ask_vol3,bid_prc4,bid_vol4,ask_prc4,ask_vol4,bid_prc5,bid_vol5,ask_prc5,ask_vol5,bid_prc6,bid_vol6,ask_prc6,ask_vol6,bid_prc7,bid_vol7,ask_prc7,ask_vol7,bid_prc8,bid_vol8,ask_prc8,ask_vol8,bid_prc9,bid_vol9,ask_prc9,ask_vol9,bid_prc10,bid_vol10,ask_prc10,ask_vol10,bid_prc11,bid_vol11,ask_prc11,ask_vol11,bid_prc12,bid_vol12,ask_prc12,ask_vol12,bid_prc13,bid_vol13,ask_prc13,ask_vol13,bid_prc14,bid_vol14,ask_prc14,ask_vol14,bid_prc15,bid_vol15,ask_prc15,ask_vol15,bid_prc16,bid_vol16,ask_prc16,ask_vol16,bid_prc17,bid_vol17,ask_prc17,ask_vol17,bid_prc18,bid_vol18,ask_prc18,ask_vol18,bid_prc19,bid_vol19,ask_prc19,ask_vol19,bid_prc20,bid_vol20,ask_prc20,ask_vol20,date
10,59202.0,0.03326,59202.1,0.20559144,59201.9,0.0375,59203.9,0.02010005,59200.2,0.02766004,59204.0,0.0335,59200.1,0.0312,59204.1,0.02,59200.0,0.0149,59206.0,0.070657,59198.0,0.0335,59206.6,0.00230274,59197.1,0.02010007,59207.0,0.0104191,59196.2,0.00022412,59207.5,0.02010005,59196.1,0.04222823,59208.0,0.22700003,59196.0,0.0335,59208.1,0.3225,59195.9,0.17100002,59210.0,0.0335,59195.8,0.285,59210.9,0.12832616,59195.4,1.5e-05,59212.0,0.0335,59195.3,0.01098395,59213.2,1.5e-05,59194.5,0.00139035,59213.8,0.02545576,59194.0,0.0335,59213.9,0.00027348,59193.9,0.024,59214.0,0.0335,59193.8,0.1689,59214.1,0.1935,59193.6,0.02,59214.2,0.04,59193.4,0.113187,59214.9,0.29236842,2024-07-13 23:59:34.908000
11,59202.0,0.03326,59202.1,0.20559144,59201.9,0.0375,59203.9,0.02010005,59200.2,0.02766004,59204.0,0.0335,59200.1,0.0312,59204.1,0.02,59200.0,0.0149,59206.0,0.070657,59198.0,0.0335,59206.6,0.00230274,59197.1,0.02010007,59207.0,0.0104191,59196.2,0.00022412,59207.5,0.02010005,59196.1,0.04222823,59208.0,0.22700003,59196.0,0.0335,59208.1,0.3225,59195.9,0.17100002,59210.0,0.0335,59195.8,0.285,59210.9,0.12832616,59195.4,1.5e-05,59212.0,0.0335,59195.3,0.01098395,59213.2,1.5e-05,59194.5,0.00139035,59213.8,0.02545576,59194.0,0.0335,59213.9,0.00027348,59193.9,0.024,59214.0,0.0335,59193.8,0.1689,59214.1,0.1935,59193.6,0.02,59214.2,0.04,59193.4,0.113187,59214.9,0.29236842,2024-07-13 23:59:35.008000
12,59201.9,0.0375,59202.0,0.06847073,59200.2,0.02766004,59202.1,0.15259144,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.2,0.00022412,59206.6,0.00230274,59196.0,0.0335,59207.0,0.0104191,59195.9,0.17100002,59207.5,0.04548755,59195.8,0.285,59207.9,0.08,59195.4,1.5e-05,59208.0,0.22700003,59195.3,0.01098395,59208.1,0.3225,59194.5,0.00139035,59210.0,0.0335,59194.0,0.0335,59210.9,0.12832616,59193.9,0.024,59212.0,0.0335,59193.6,0.02,59213.2,1.5e-05,59193.4,0.282087,59213.8,0.02545576,59193.3,0.11822453,59213.9,0.00027348,59192.5,0.05522799,59214.0,0.0335,59192.4,0.05432913,59214.1,0.1935,2024-07-13 23:59:35.108000
13,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.0,0.20450009,59206.6,0.00230274,59195.9,0.285,59207.0,0.0104191,59195.4,1.5e-05,59207.5,0.04548755,59194.5,0.00139035,59207.9,0.08,59194.2,0.01135537,59208.0,0.22700003,59194.0,0.0335,59208.1,0.3225,59193.9,0.024,59210.0,0.0335,59193.6,0.02,59210.9,0.12832616,59193.4,0.282087,59212.0,0.0335,59193.3,0.11822453,59212.6,0.00337929,59192.4,0.05432913,59213.2,1.5e-05,59192.0,0.0335,59213.7,0.00048614,59191.2,0.0069144,59213.8,0.02545576,59191.0,0.00039431,59214.0,0.0335,2024-07-13 23:59:35.208000
14,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.8,0.02534,59206.0,0.070657,59197.1,0.02010007,59206.6,0.00230274,59196.2,0.00031451,59207.0,0.0104191,59196.1,0.0422283,59207.5,0.02010005,59196.0,0.20450009,59208.0,0.22700003,59195.9,0.285,59208.1,0.3225,59195.4,1.5e-05,59210.0,0.0335,59195.1,0.01098395,59210.9,0.12832616,59195.0,0.1,59212.0,0.0335,59194.5,0.00139035,59212.6,0.00337929,59194.0,0.0335,59213.2,1.5e-05,59193.9,0.024,59213.8,0.02545576,59193.6,0.02,59213.9,0.00061721,59193.4,0.282087,59214.0,0.0335,59193.3,0.11822453,59214.1,0.1935,2024-07-13 23:59:35.308000
15,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.8,0.02534,59206.0,0.070657,59197.1,0.02010007,59206.6,0.00230274,59196.2,0.00031451,59207.0,0.0104191,59196.1,0.0422283,59207.5,0.02010005,59196.0,0.20450009,59208.0,0.22700003,59195.9,0.285,59208.1,0.3225,59195.4,1.5e-05,59210.0,0.0335,59195.1,0.01098395,59210.9,0.12832616,59195.0,0.1,59212.0,0.0335,59194.5,0.00139035,59212.6,0.00337929,59194.0,0.0335,59213.2,1.5e-05,59193.9,0.024,59213.8,0.02545576,59193.6,0.02,59213.9,0.00061721,59193.4,0.282087,59214.0,0.0335,59193.3,0.11822453,59214.1,0.1935,2024-07-13 23:59:35.408000
16,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.2,0.00031451,59206.6,0.00230274,59196.1,0.0422283,59207.0,0.0104191,59196.0,0.20450009,59207.5,0.02010005,59195.9,0.285,59208.0,0.22700003,59195.4,1.5e-05,59208.1,0.3225,59195.1,0.01098395,59210.0,0.0335,59195.0,0.1,59210.9,0.12832616,59194.5,0.00139035,59212.0,0.0335,59194.0,0.0335,59212.6,0.00337929,59193.9,0.024,59213.2,0.050685,59193.6,0.02,59213.8,0.02545576,59193.4,0.282087,59213.9,0.00061721,59193.3,0.11822453,59214.0,0.0335,59192.4,0.05432913,59214.1,0.1935,2024-07-13 23:59:35.508000
17,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.2,0.00031451,59206.6,0.00230274,59196.1,0.0422283,59207.0,0.0104191,59196.0,0.20450009,59207.5,0.02010005,59195.9,0.285,59207.9,0.08,59195.4,1.5e-05,59208.0,0.22700003,59195.1,0.01098395,59208.1,0.3225,59195.0,0.1,59210.0,0.0335,59194.5,0.00139035,59210.9,0.12832616,59194.0,0.0335,59212.0,0.0335,59193.9,0.024,59212.6,0.00337929,59193.6,0.02,59213.2,0.050685,59193.4,0.282087,59213.8,0.02545576,59193.3,0.11822453,59213.9,0.00061721,59192.4,0.05432913,59214.0,0.0335,2024-07-13 23:59:35.608000
18,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.1,0.00033415,59206.6,0.00230274,59196.0,0.20450009,59207.0,0.0104191,59195.9,0.285,59207.5,0.02010005,59195.4,1.5e-05,59208.0,0.22700003,59195.1,0.01098395,59208.1,0.3225,59195.0,0.1,59210.0,0.0335,59194.5,0.00139035,59210.9,0.12832616,59194.0,0.0335,59212.0,0.0335,59193.9,0.024,59212.6,0.00337929,59193.6,0.02,59213.2,0.050685,59193.4,0.282087,59213.8,0.02545576,59193.3,0.11822453,59213.9,0.00061721,59192.4,0.05432913,59214.0,0.0335,59192.0,0.0335,59214.1,0.1935,2024-07-13 23:59:35.708000
19,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.0,0.0335,59206.6,0.00230274,59195.4,1.5e-05,59207.0,0.0104191,59195.0,0.1,59207.5,0.02010005,59194.5,0.00139035,59208.0,0.22700003,59194.3,0.01098395,59208.1,0.3225,59194.2,0.0004194,59210.0,0.0335,59194.1,0.16925226,59210.9,0.12832616,59194.0,0.0335,59212.0,0.0335,59193.9,0.024,59212.6,0.00337929,59193.6,0.02,59213.1,0.00048727,59193.4,0.282087,59213.2,0.050685,59193.3,0.11822453,59213.3,0.050673,59192.4,0.05432913,59213.8,0.02545576,59192.0,0.0335,59214.0,0.0335,2024-07-13 23:59:35.808000
20,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.1,0.00018425,59206.6,0.00230274,59196.0,0.0335,59207.0,0.0104191,59195.9,0.285,59207.5,0.04548756,59195.4,1.5e-05,59207.9,0.08,59195.0,0.11098395,59208.0,0.22700003,59194.5,0.00139035,59208.1,0.3225,59194.1,0.16925226,59210.0,0.0335,59194.0,0.0335,59210.9,0.12832616,59193.9,0.024,59212.0,0.0335,59193.6,0.02,59212.6,0.00337929,59193.4,0.282087,59213.1,0.00048727,59193.3,0.11822453,59213.2,0.050685,59192.4,0.05432913,59213.3,0.050673,59192.0,0.0335,59213.8,0.02545576,2024-07-13 23:59:35.908000
21,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.2,0.00027167,59206.6,0.00230274,59196.1,0.0422283,59207.0,0.0104191,59196.0,0.0335,59207.5,0.04548756,59195.9,0.285,59207.9,0.08,59195.4,1.5e-05,59208.0,0.22700003,59195.0,0.11098395,59208.1,0.3225,59194.5,0.00139035,59210.0,0.0335,59194.1,0.16925226,59210.9,0.12832616,59194.0,0.0335,59212.0,0.0335,59193.9,0.024,59212.6,0.00337929,59193.6,0.02,59213.1,0.00048727,59193.4,0.282087,59213.2,0.050685,59193.3,0.11822453,59213.3,0.050673,59192.4,0.05432913,59213.8,0.02545576,2024-07-13 23:59:36.008000
22,59201.9,0.0375,59202.0,0.22416073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.2,0.00027167,59206.6,0.00230274,59196.1,0.0422283,59207.0,0.0104191,59196.0,0.0335,59207.5,0.04548756,59195.9,0.285,59207.9,0.08,59195.4,1.5e-05,59208.0,0.22700003,59195.0,0.11098395,59208.1,0.3225,59194.5,0.00139035,59210.0,0.0335,59194.1,0.16925226,59210.8,0.050673,59194.0,0.0335,59210.9,0.12832616,59193.9,0.024,59212.0,0.0335,59193.6,0.02,59212.6,0.00337929,59193.4,0.282087,59213.2,0.050685,59193.3,0.11822453,59213.8,0.02545576,59192.4,0.05432913,59213.9,0.00028681,2024-07-13 23:59:36.108000
23,59201.9,0.0375,59202.0,0.22416073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.1,0.0422283,59206.6,0.00230274,59196.0,0.0335,59207.0,0.0104191,59195.4,1.5e-05,59207.5,0.04548756,59195.0,0.11098395,59207.6,0.05117031,59194.5,0.00139035,59207.9,0.08,59194.2,0.00040952,59208.0,0.22700003,59194.1,0.07093472,59208.1,0.3225,59194.0,0.0335,59210.0,0.0335,59193.9,0.024,59210.8,0.050673,59193.4,0.113187,59210.9,0.12832616,59193.3,0.11822453,59212.0,0.0335,59192.4,0.05432913,59213.2,0.050685,59192.0,0.0335,59213.8,0.02545576,59191.9,0.10134009,59213.9,0.0003807,2024-07-13 23:59:36.208000
24,59201.9,0.0375,59202.0,0.22416073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.2,0.02560686,59206.6,0.00230274,59196.1,0.0422283,59207.0,0.0104191,59196.0,0.20450002,59207.3,0.04800003,59195.9,0.285,59207.4,0.08,59195.4,1.5e-05,59207.6,0.05117031,59195.1,0.0422283,59208.0,0.22700003,59195.0,0.11098395,59208.1,0.3225,59194.5,0.00139035,59210.0,0.0335,59194.0,0.0335,59210.8,0.050673,59193.9,0.024,59210.9,0.12832616,59193.4,0.113187,59212.0,0.0335,59193.3,0.11822453,59213.2,0.050685,59192.4,0.05432913,59213.8,0.02545576,59192.0,0.16617801,59213.9,0.0003807,2024-07-13 23:59:36.308000
25,59201.9,0.0375,59202.0,0.22416073,59200.2,0.02766004,59202.6,0.00071996,59200.1,0.0312,59203.9,0.02010005,59200.0,0.0149,59204.0,0.0335,59198.0,0.0335,59204.1,0.02,59197.1,0.02010007,59206.0,0.070657,59196.4,0.00025595,59206.6,0.00230274,59196.3,0.0422283,59207.0,0.0104191,59196.2,0.02534,59207.3,0.04800003,59196.1,0.0422283,59207.4,0.08,59196.0,0.20450002,59207.6,0.05117031,59195.9,0.285,59208.0,0.22700003,59195.4,1.5e-05,59208.1,0.3225,59195.1,0.0422283,59210.0,0.0335,59195.0,0.11098395,59210.8,0.050673,59194.5,0.00139035,59210.9,0.12832616,59194.0,0.0335,59212.0,0.0335,59193.9,0.024,59213.2,0.050685,59193.4,0.113187,59213.8,0.02545576,59193.3,0.11822453,59213.9,0.0003807,2024-07-13 23:59:36.408000
26,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59203.9,0.02010005,59200.1,0.0312,59204.0,0.0335,59200.0,0.0149,59204.1,0.02,59198.0,0.0335,59206.0,0.070657,59197.1,0.02010007,59206.6,0.00230274,59196.4,0.00025595,59207.0,0.0104191,59196.3,0.0422283,59207.1,0.04800004,59196.2,0.02534,59207.2,0.08,59196.1,0.0422283,59207.6,0.05117031,59196.0,0.20450002,59208.0,0.22700003,59195.9,0.285,59208.1,0.3225,59195.4,1.5e-05,59209.0,0.050673,59195.1,0.0422283,59210.0,0.0335,59195.0,0.11098395,59210.8,0.050673,59194.5,0.00139035,59210.9,0.12832616,59194.0,0.0335,59212.0,0.0335,59193.9,0.024,59212.4,0.006757,59193.4,0.113187,59213.2,1.5e-05,59193.3,0.11822453,59213.7,0.00020734,2024-07-13 23:59:36.508000
27,59201.9,0.0375,59202.0,0.21556073,59200.2,0.02766004,59203.9,0.02010005,59200.1,0.0312,59204.0,0.0335,59200.0,0.0149,59204.1,0.02,59198.0,0.0335,59206.0,0.070657,59197.1,0.02010007,59206.6,0.00230274,59196.4,0.00025595,59207.0,0.0104191,59196.1,0.02534,59207.1,0.04800004,59196.0,0.20450002,59207.2,0.08,59195.9,0.285,59207.6,0.05117031,59195.4,1.5e-05,59208.0,0.22700003,59195.1,0.0422283,59208.1,0.3225,59195.0,0.11098395,59209.0,0.050673,59194.5,0.00139035,59210.0,0.0335,59194.0,0.0335,59210.8,0.050673,59193.9,0.024,59210.9,0.12832616,59193.4,0.113187,59212.0,0.0335,59193.3,0.11822453,59212.4,0.006757,59192.4,0.05432913,59213.2,1.5e-05,59192.0,0.16617801,59213.7,0.00020734,2024-07-13 23:59:36.608000
28,59201.9,0.0289,59202.0,0.21556073,59200.2,0.02766004,59203.9,0.02010005,59200.1,0.0312,59204.0,0.0335,59200.0,0.0149,59204.1,0.02,59198.0,0.0335,59206.0,0.070657,59197.1,0.02010007,59206.6,0.00230274,59196.1,0.02534,59207.0,0.0104191,59196.0,0.0335,59207.1,0.03070227,59195.4,1.5e-05,59207.6,0.05117031,59195.1,0.0422283,59208.0,0.22700003,59195.0,0.11098395,59208.1,0.3225,59194.5,0.00139035,59209.0,0.050673,59194.1,0.07093481,59210.0,0.0335,59194.0,0.0335,59210.8,0.050673,59193.9,0.024,59210.9,0.12832616,59193.6,0.00025777,59212.0,0.0335,59193.5,0.0422283,59212.4,0.006757,59193.4,0.113187,59213.2,1.5e-05,59193.3,0.11822453,59213.8,0.02545576,59192.4,0.05432913,59213.9,0.00026477,2024-07-13 23:59:36.708000
